"pathway","pval","padj","ES","NES","nMoreExtreme","size","cancer_type"
"KEGG_BETA_ALANINE_METABOLISM",0.380524650403185,0.618140514797975,-0.367220393956252,-1.04607200430715,14911,22,"OV"
"KEGG_GLUTATHIONE_METABOLISM",0.061638319804149,0.194046562346395,0.478332563988139,1.39445394593069,3826,33,"OV"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.677984493685816,0.835198289323107,0.280524733030473,0.878445655523252,43110,47,"OV"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.0320671508434841,0.11850903572592,0.552808945568126,1.50254695767471,1955,24,"OV"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.575490142833867,0.741161547589072,-0.281132733953946,-0.933149575830488,21192,43,"OV"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.016290441083327,0.0728782890569892,-0.584943299306186,-1.62769441258808,642,20,"OV"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.107896027464443,0.269740068661108,-0.44324152948732,-1.31611461638633,4179,26,"OV"
"KEGG_GLYCEROLIPID_METABOLISM",0.830852835959475,0.927040764716772,-0.240951294012607,-0.80671634815178,30424,45,"OV"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.298315578113671,0.528267169576292,-0.315927921345221,-1.08389802294761,10696,51,"OV"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.232955198397715,0.447795597885915,0.439072143814924,1.18235730774876,14189,23,"OV"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.00311950541659577,0.0203967661854339,-0.466922791045602,-1.64732570690197,109,59,"OV"
"KEGG_ETHER_LIPID_METABOLISM",0.00149712191218606,0.0115686693214377,-0.620376250174124,-1.84207976057095,57,26,"OV"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.0403536170450109,0.142919060367747,-0.407525646049369,-1.39815512403124,1446,51,"OV"
"KEGG_LINOLEIC_ACID_METABOLISM",0.000129062233809143,0.00156718426768245,-0.67258934448099,-1.99711581205175,4,26,"OV"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.000497685761210372,0.0047003655225424,-0.75223395510647,-1.97752384126767,19,16,"OV"
"KEGG_SPHINGOLIPID_METABOLISM",0.354128206760456,0.602017951492775,0.353399542672482,1.06666864034161,22251,39,"OV"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.439012814428097,0.642811645393324,0.370464464525198,1.01602515102135,26824,25,"OV"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.722215326564556,0.856363338243261,-0.3171342782875,-0.818960680604994,29092,15,"OV"
"KEGG_PYRUVATE_METABOLISM",0.933223636915507,0.979308754787878,0.231561495950249,0.695147316009441,58416,38,"OV"
"KEGG_PROPANOATE_METABOLISM",0.539920576862786,0.728464270370426,-0.308382787499618,-0.945294650146314,20665,30,"OV"
"KEGG_BUTANOATE_METABOLISM",0.874573960463531,0.940997299232913,-0.243497793906723,-0.75793694435695,33357,32,"OV"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.759044402835362,0.883818825219257,0.321038319691788,0.792448245949811,45402,16,"OV"
"KEGG_RIBOFLAVIN_METABOLISM",0.230122375284205,0.447795597885915,0.485591508744955,1.19862993216041,13764,16,"OV"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.281470752655384,0.509042850546972,-0.400331862730946,-1.12761632995828,11076,21,"OV"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.414721544816603,0.64093329653475,-0.389775026767375,-1.02466713039314,16665,16,"OV"
"KEGG_RETINOL_METABOLISM",0.143984605945675,0.326343563393973,-0.353381733560393,-1.21239604502498,5162,51,"OV"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.0813757573793863,0.228535542133378,0.475996130513381,1.36062272744659,5022,30,"OV"
"KEGG_NITROGEN_METABOLISM",0.446186906802425,0.642811645393324,-0.346904821462447,-0.999471069349956,17440,23,"OV"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.145663975309322,0.326343563393973,-0.35693761384452,-1.21627980620518,5285,49,"OV"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.00822038325131279,0.0465821717574391,-0.468953091214109,-1.59063730170733,298,48,"OV"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.429583464815399,0.642811645393324,0.328628788459699,1.01665259726689,27226,44,"OV"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.485374620762432,0.665432947819464,0.372879408839784,0.983607789869174,29436,21,"OV"
"KEGG_ABC_TRANSPORTERS",0.0833482565427614,0.228535542133378,-0.477010570703815,-1.37432008924726,3257,23,"OV"
"KEGG_PPAR_SIGNALING_PATHWAY",0.237068257704308,0.447795597885915,-0.336961837097015,-1.13356083939348,8661,46,"OV"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.0290857235107356,0.117727928495835,-0.452004019067197,-1.46785151835418,1080,39,"OV"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.0319154342633532,0.11850903572592,-0.544934561412652,-1.53491931922624,1255,21,"OV"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.0942200656486371,0.242688047882853,-0.354283899352006,-1.26181689917642,3300,62,"OV"
"KEGG_LYSOSOME",0.57130303446382,0.741161547589072,-0.277467748555119,-0.937185097283419,20803,47,"OV"
"KEGG_PEROXISOME",0.992544692605905,0.992544692605905,0.18963866604099,0.598331641838118,63237,49,"OV"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0145390408999905,0.0726952044999523,0.510141527138881,1.54780114499453,914,40,"OV"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",2.62178176288606e-05,0.000371419083075525,-0.695663083660086,-2.16539436958201,0,32,"OV"
"KEGG_VEGF_SIGNALING_PATHWAY",0.00222365869424693,0.0157509157509158,-0.605156510652159,-1.81134855970509,85,27,"OV"
"KEGG_GAP_JUNCTION",0.0139600856019509,0.0726952044999523,-0.633248314439226,-1.6647262872744,560,16,"OV"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.00141007563132932,0.0115686693214377,-0.641914465539065,-1.86965400290205,54,24,"OV"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0541952165481577,0.177176669484362,-0.477953689866277,-1.43060631837544,2095,27,"OV"
"KEGG_LONG_TERM_DEPRESSION",0.000482797174366011,0.0047003655225424,-0.693166645603399,-1.95244521291104,18,21,"OV"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.968637153938745,0.980168548628492,0.234985612873522,0.58003647952007,57939,16,"OV"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.842127384416424,0.927040764716772,0.263461896384465,0.763205085803314,52093,32,"OV"
"KEGG_GNRH_SIGNALING_PATHWAY",2.5953802232027e-05,0.000371419083075525,-0.766201322197011,-2.31171818729061,0,28,"OV"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.0181428751417412,0.0771072193524002,-0.588862556920363,-1.61879458607474,719,19,"OV"
"KEGG_MELANOGENESIS",0.0074901707062161,0.0454760364305977,-0.661627017441689,-1.73933015405104,300,16,"OV"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.613882573224555,0.767353216530694,0.362025896879248,0.893621631354761,36719,16,"OV"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.964458373620511,0.980168548628492,0.236619611260774,0.592659391795739,57853,17,"OV"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.173456309215652,0.378045802136677,-0.461499735762151,-1.25023635535832,6901,18,"OV"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.55259263039706,0.733912087246096,-0.327501950045344,-0.932929180777601,21654,22,"OV"
"KEGG_ALZHEIMERS_DISEASE",1.49077952861551e-05,0.000316790649830797,0.627318904876883,2.18608504361521,0,88,"OV"
"KEGG_PARKINSONS_DISEASE",1.47968393951052e-05,0.000316790649830797,0.620521406815745,2.1838988223161,0,94,"OV"
"KEGG_HUNTINGTONS_DISEASE",1.48365751249981e-05,0.000316790649830797,0.631876989764504,2.2134508027965,0,91,"OV"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.606682717334721,0.767353216530694,0.322426353057625,0.907235017460312,37293,28,"OV"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.385428791579914,0.618140514797975,0.387329077479908,1.05276901116042,23509,24,"OV"
"KEGG_PATHWAYS_IN_CANCER",0.804930763237918,0.920101423961955,-0.284629975233871,-0.771083307933954,32028,18,"OV"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.112583131003906,0.245373490649538,0.366352622733156,1.25022550247214,4265,57,"LUSC"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.0537562921455029,0.163188744013134,0.490481005506687,1.43760446275124,2263,28,"LUSC"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.134041654939488,0.271274777853725,0.451758813059692,1.28628087057936,5714,25,"LUSC"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.00100771820534549,0.0249135353772202,0.686175509905619,1.87292318698254,43,21,"LUSC"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.233782696667561,0.389637827779268,0.376057832052081,1.15251192297696,9589,34,"LUSC"
"KEGG_GALACTOSE_METABOLISM",0.989874210553787,0.995014697236919,-0.199988230065167,-0.542182446050735,56894,26,"LUSC"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.0111536083182557,0.0677183362179812,0.610426953987518,1.6661667162088,486,21,"LUSC"
"KEGG_FATTY_ACID_METABOLISM",0.158210447388153,0.312560550802392,-0.416428705199145,-1.23749364077981,9494,41,"LUSC"
"KEGG_STEROID_BIOSYNTHESIS",0.606612192475475,0.758265240594344,0.351736530819826,0.894888893711888,27393,16,"LUSC"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0334032272768712,0.113570972741362,-0.631995290503673,-1.53552316987341,1831,16,"LUSC"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.00686079801913802,0.0568597572019542,0.48440948573605,1.61066429059723,265,50,"LUSC"
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.00869619816029887,0.0568597572019542,0.372367620594146,1.43848064944831,276,118,"LUSC"
"KEGG_PURINE_METABOLISM",0.731609597712277,0.863705775076994,-0.251919765425563,-0.872336925922025,49120,104,"LUSC"
"KEGG_PYRIMIDINE_METABOLISM",0.0453689613370818,0.148321604371229,0.41908980497969,1.39347598119074,1758,50,"LUSC"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.0322876669323094,0.113570972741362,0.495409585096177,1.49818006672642,1336,32,"LUSC"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.107138575162458,0.245373490649538,0.440971708047065,1.31238848818062,4467,30,"LUSC"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.161796049827121,0.312560550802392,0.427248665934674,1.2409442420269,6831,27,"LUSC"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.884520639147803,0.933993689808481,-0.248620738089862,-0.741943228760438,53141,42,"LUSC"
"KEGG_LYSINE_DEGRADATION",0.35848544647262,0.525366602589184,0.335051749761796,1.0521521885885,14532,38,"LUSC"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.171608242600629,0.317102187414205,0.355243047711754,1.19058640078478,6603,52,"LUSC"
"KEGG_HISTIDINE_METABOLISM",0.105575178828165,0.245373490649538,-0.522044917853331,-1.35236149049517,5947,21,"LUSC"
"KEGG_TYROSINE_METABOLISM",0.196770355260921,0.355861280791028,-0.423064528605537,-1.2052646492764,11575,33,"LUSC"
"KEGG_PHENYLALANINE_METABOLISM",0.383243686753578,0.55213073515346,-0.437492287302504,-1.06295023695277,21018,16,"LUSC"
"KEGG_TRYPTOPHAN_METABOLISM",0.0142980276834153,0.0759582720681438,-0.547946220695728,-1.57933145383307,845,35,"LUSC"
"KEGG_BETA_ALANINE_METABOLISM",0.129326787228031,0.271274777853725,-0.501545322912904,-1.31251945866832,7322,22,"LUSC"
"KEGG_GLUTATHIONE_METABOLISM",0.00864665306518994,0.0568597572019542,0.543197255260214,1.65365101498093,355,33,"LUSC"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.102690046573181,0.245373490649538,0.390271918815452,1.28263342896305,4034,47,"LUSC"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.901373370985565,0.934350445533817,-0.260337004512893,-0.694043507005303,51389,24,"LUSC"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.758629281419222,0.883335464666217,-0.275281669739741,-0.82527393045497,45670,43,"LUSC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.801838720022806,0.91250712575533,-0.299226766779607,-0.766730703894314,45003,20,"LUSC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.995014697236919,0.995014697236919,0.179530201540487,0.516741081327639,42312,26,"LUSC"
"KEGG_GLYCEROLIPID_METABOLISM",0.711482234005649,0.851774505499721,-0.28248345395812,-0.85412722274616,43070,45,"LUSC"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.805153346254703,0.91250712575533,-0.260150888749749,-0.804544332293697,49433,51,"LUSC"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.016254891518281,0.0767592099474379,0.578300979763984,1.61523313071157,701,23,"LUSC"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.877152753279241,0.933993689808481,-0.241270002062204,-0.76534241540326,54700,59,"LUSC"
"KEGG_ETHER_LIPID_METABOLISM",0.132592167301703,0.271274777853725,-0.47924677142295,-1.2992723957172,7620,26,"LUSC"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.0130625274850563,0.0740209890819856,-0.501348426597549,-1.55047340818977,801,51,"LUSC"
"KEGG_LINOLEIC_ACID_METABOLISM",0.586077909424639,0.743531676135737,-0.337406129388298,-0.914732234415234,33685,26,"LUSC"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.096563041298204,0.245373490649538,-0.568324122075211,-1.38082493739624,5295,16,"LUSC"
"KEGG_SPHINGOLIPID_METABOLISM",0.620548197511846,0.764443431717492,-0.306500901273214,-0.902045432929089,37060,39,"LUSC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.518693123182287,0.668013870765067,0.335484082361424,0.955214917895473,22114,25,"LUSC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.092045766590389,0.245373490649538,-0.582282061676777,-1.39333710268963,5027,15,"LUSC"
"KEGG_PYRUVATE_METABOLISM",0.505920078934386,0.668013870765067,0.307297858420596,0.964997539978989,20509,38,"LUSC"
"KEGG_PROPANOATE_METABOLISM",0.937065815880204,0.95964571505804,-0.238990822370748,-0.668445508523305,54629,30,"LUSC"
"KEGG_BUTANOATE_METABOLISM",0.334251008234925,0.498444485964361,0.354681280420226,1.0726002087009,13840,32,"LUSC"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.00779468101596581,0.0568597572019542,0.672942387988309,1.71210157703855,351,16,"LUSC"
"KEGG_RIBOFLAVIN_METABOLISM",0.827011226997941,0.92494676703717,0.291983483042672,0.742865051614572,37346,16,"LUSC"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.319565487495341,0.493873935220072,-0.427562551181012,-1.10760417201786,18003,21,"LUSC"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.514431579907011,0.668013870765067,-0.396004528505585,-0.962149778696157,28213,16,"LUSC"
"KEGG_RETINOL_METABOLISM",0.0533868669861417,0.163188744013134,0.410598057220551,1.37059512603655,2060,51,"LUSC"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.0174327985996211,0.0779888358404103,0.533000689893741,1.58627856808949,726,30,"LUSC"
"KEGG_NITROGEN_METABOLISM",0.669453489395406,0.812907808551565,-0.325371247466314,-0.859814893308026,38034,23,"LUSC"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.000179943960309504,0.0076476183131539,0.593175566123202,1.9650561462918,6,49,"LUSC"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0153771364241122,0.0767592099474379,0.463802381169475,1.53042247144423,600,48,"LUSC"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.00126262626262626,0.0249135353772202,0.549965346191874,1.78102553404376,49,44,"LUSC"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.856706721809049,0.933590658381656,-0.28019217571533,-0.725840048273256,48265,21,"LUSC"
"KEGG_ABC_TRANSPORTERS",0.274944996919827,0.44942932188818,-0.432833300307196,-1.14379042654137,15620,23,"LUSC"
"KEGG_PPAR_SIGNALING_PATHWAY",0.00188010225117506,0.0266347818916467,-0.568078945534146,-1.72400002984946,113,46,"LUSC"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.102824707399159,0.245373490649538,-0.447391602213377,-1.31669287049719,6140,39,"LUSC"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.166332380766432,0.314183385892149,-0.488366838482575,-1.26511815939996,9370,21,"LUSC"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.406056555433555,0.565816511669707,-0.321214115804352,-1.02754648973974,25516,62,"LUSC"
"KEGG_LYSOSOME",6.58880890806964e-05,0.0056004875718592,-0.63339138533425,-1.92945744337222,3,47,"LUSC"
"KEGG_PEROXISOME",0.288718678908692,0.45446458717109,-0.361830956559716,-1.11081065567727,17640,49,"LUSC"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.45411073198675,0.622571164820544,0.313027027084275,0.993419811266202,18232,40,"LUSC"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.00472752717901456,0.0502299762770297,-0.597678047187942,-1.69225561402174,276,32,"LUSC"
"KEGG_VEGF_SIGNALING_PATHWAY",0.0257719468291332,0.104315022879825,-0.562144412290115,-1.537294390828,1488,27,"LUSC"
"KEGG_GAP_JUNCTION",0.105643176223904,0.245373490649538,-0.561669082460034,-1.36465556449255,5793,16,"LUSC"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.0227842772700963,0.0968331783979093,-0.584936718245132,-1.55940770720099,1298,24,"LUSC"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.326727360841872,0.495925458420699,-0.400953598904517,-1.09648642786848,18876,27,"LUSC"
"KEGG_LONG_TERM_DEPRESSION",0.0305827224480378,0.113570972741362,-0.592564375097965,-1.53504270248824,1722,21,"LUSC"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.207931443157991,0.368211930592275,-0.504906940067672,-1.22674380134371,11403,16,"LUSC"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0309251958425068,0.113570972741362,-0.528790436989734,-1.49720838810648,1811,32,"LUSC"
"KEGG_GNRH_SIGNALING_PATHWAY",0.058684310541409,0.172005737793785,-0.517828585020123,-1.42593672343729,3396,28,"LUSC"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.0670056942305626,0.189849466986594,-0.566469083912068,-1.43382594289873,3741,19,"LUSC"
"KEGG_MELANOGENESIS",0.219637159267025,0.381003235463207,-0.499810435775454,-1.21436111346035,12045,16,"LUSC"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.398067280517823,0.563928647400249,-0.43238579901528,-1.0505432915221,21831,16,"LUSC"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.28040717998877,0.449709628283876,-0.466534101296367,-1.15041043548811,15480,17,"LUSC"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.230701375387053,0.389637827779268,-0.479345868339764,-1.19769544610405,12814,18,"LUSC"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.110112319864368,0.245373490649538,-0.513145493325235,-1.34287653447879,6234,22,"LUSC"
"KEGG_ALZHEIMERS_DISEASE",0.00226876090750436,0.0275492395911244,0.432995506766589,1.59707989716507,77,88,"LUSC"
"KEGG_PARKINSONS_DISEASE",0.00822014672519961,0.0568597572019542,0.399381263792764,1.49010216899518,278,94,"LUSC"
"KEGG_HUNTINGTONS_DISEASE",0.00146550208101296,0.0249135353772202,0.438620717322444,1.62761255103473,49,91,"LUSC"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.489945755450368,0.661037924020338,-0.354981479263012,-0.977507117343765,28360,28,"LUSC"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.855190921368811,0.933590658381656,-0.276086299827523,-0.736030224081809,48756,24,"LUSC"
"KEGG_PATHWAYS_IN_CANCER",0.890041045582199,0.933993689808481,-0.275039559812723,-0.687214911076839,49439,18,"LUSC"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.291912845040483,0.755564078557006,0.321625142908846,1.08502193403156,9337,57,"KIRC"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.976788259686407,0.998083872594336,-0.2222945914649,-0.578912368920677,60302,28,"KIRC"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.482147877424796,0.909613455751871,0.346382923255105,0.977195088421412,18864,25,"KIRC"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.998083872594336,0.998083872594336,-0.174513316903855,-0.42828068416683,59380,21,"KIRC"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.124601509495654,0.546260072892634,0.42188717500751,1.27818163170129,4572,34,"KIRC"
"KEGG_GALACTOSE_METABOLISM",0.234704112337011,0.755564078557006,0.40973226865725,1.16729115571166,9125,26,"KIRC"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.545339944533154,0.909613455751871,-0.382709393109652,-0.939223685768207,32444,21,"KIRC"
"KEGG_FATTY_ACID_METABOLISM",0.278886918985585,0.755564078557006,-0.404308532245986,-1.13148663427919,18089,41,"KIRC"
"KEGG_STEROID_BIOSYNTHESIS",0.705685502748253,0.909613455751871,-0.354830797649174,-0.821420157610247,40698,16,"KIRC"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.930314011755934,0.998083872594336,-0.267130609352616,-0.618397469133716,53653,16,"KIRC"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.666252079181215,0.909613455751871,-0.301979143047169,-0.875449631994287,44460,50,"KIRC"
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.283955270762659,0.755564078557006,0.279729464551444,1.06902361318483,6779,118,"KIRC"
"KEGG_PURINE_METABOLISM",0.893122529644269,0.998083872594336,0.220078334647154,0.824412251086526,22595,104,"KIRC"
"KEGG_PYRIMIDINE_METABOLISM",0.273888605007665,0.755564078557006,0.334748726264828,1.10142116055814,9111,50,"KIRC"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.532292146613495,0.909613455751871,-0.355553011575245,-0.95105722005475,33502,32,"KIRC"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0728470437017995,0.476307593434843,-0.530299760303697,-1.39959210014424,4533,30,"KIRC"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.50291715285881,0.909613455751871,0.33570761573904,0.964416247403416,19394,27,"KIRC"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.717844745491967,0.909613455751871,-0.298872970482842,-0.839989595497695,46735,42,"KIRC"
"KEGG_LYSINE_DEGRADATION",0.687080432620587,0.909613455751871,-0.310088641277754,-0.856522292012202,44214,38,"KIRC"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0966272057181148,0.517497355781735,-0.451022512092389,-1.31665703891594,6488,52,"KIRC"
"KEGG_HISTIDINE_METABOLISM",0.48367089671401,0.909613455751871,-0.401517789311278,-0.985382184937361,28775,21,"KIRC"
"KEGG_TYROSINE_METABOLISM",0.000332926423260459,0.00707468649428476,-0.694184513551002,-1.86705444780878,20,33,"KIRC"
"KEGG_PHENYLALANINE_METABOLISM",0.0452204671163283,0.320311642073992,-0.649696008755713,-1.50402220282614,2607,16,"KIRC"
"KEGG_TRYPTOPHAN_METABOLISM",0.333815255995223,0.834538139988057,-0.401986949301497,-1.09319603672865,21241,35,"KIRC"
"KEGG_BETA_ALANINE_METABOLISM",0.12853178185709,0.546260072892634,-0.533033130422505,-1.32091482315878,7687,22,"KIRC"
"KEGG_GLUTATHIONE_METABOLISM",0.455443347020309,0.909613455751871,-0.372998525675883,-1.00320382087882,28727,33,"KIRC"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.344365968261473,0.83631735149215,0.325505160130779,1.05765169268372,11652,47,"KIRC"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.540347748551048,0.909613455751871,-0.374135480610652,-0.944657403090419,32723,24,"KIRC"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.0404672627631958,0.312701575897422,0.447058505865948,1.4261198502022,1402,43,"KIRC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.74793782890711,0.909613455751871,0.303879656491128,0.810858868079423,30556,20,"KIRC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.149364354783292,0.60457000745618,-0.50100234103347,-1.28547290810036,9128,26,"KIRC"
"KEGG_GLYCEROLIPID_METABOLISM",0.738014063498828,0.909613455751871,-0.291753737151541,-0.830136033348521,48488,45,"KIRC"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.165488801565838,0.623886251199422,-0.422764901252373,-1.22988304001742,11075,51,"KIRC"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.125653003817561,0.546260072892634,0.472626478206728,1.30679082149032,5002,23,"KIRC"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.383398462120257,0.88780603846554,0.303213019658657,1.02999128493862,12165,59,"KIRC"
"KEGG_ETHER_LIPID_METABOLISM",0.7490934341486,0.909613455751871,0.287629190126265,0.819430236381395,29126,26,"KIRC"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.00869578209744655,0.0739141478282957,-0.548545850431311,-1.59579765519529,581,51,"KIRC"
"KEGG_LINOLEIC_ACID_METABOLISM",0.0018259907928915,0.0258682028992962,0.637719074110948,1.81680548978446,70,26,"KIRC"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.880649200311843,0.998083872594336,0.276133187533199,0.695936526342541,37276,16,"KIRC"
"KEGG_SPHINGOLIPID_METABOLISM",0.997642387392977,0.998083872594336,-0.180420206740157,-0.50054957775023,64319,39,"KIRC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.584574948665298,0.909613455751871,-0.359125182124586,-0.914599968328092,35585,25,"KIRC"
