"pathway","pval","padj","ES","NES","nMoreExtreme","size","cancer_type","logpval"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.0178498347237526,0.0842908861954982,0.438616167329383,1.51462057305182,566,47,"LUSC",1.74836580077837
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.367447457083266,0.567873342765048,-0.402883630259257,-1.06955337792736,22902,24,"LUSC",-0.434804753804886
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.187876360831776,0.325907972871448,-0.406604304264281,-1.21100883027344,12666,43,"LUSC",-0.726127860698631
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.122798345772989,0.274680510281685,-0.52041618842593,-1.32803812046093,7452,20,"LUSC",-0.91080748357353
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.795245727343415,0.844948585302379,-0.28803531967101,-0.778098372044985,50113,26,"LUSC",-0.0994986555700648
"KEGG_GLYCEROLIPID_METABOLISM",0.443040401061634,0.638278543902354,-0.336500660897059,-1.0103824350714,30046,45,"LUSC",-0.353556668453919
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.966923701298701,0.966923701298701,-0.212967187735855,-0.653502276097904,66709,51,"LUSC",-0.0146077941820238
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.00682343061095948,0.0535931702226345,0.587898142692047,1.70957611440839,259,23,"LUSC",2.16599722053272
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.816091171968022,0.856391970583727,0.230368190333477,0.833160885266951,23988,59,"LUSC",0.0882613200809768
"KEGG_ETHER_LIPID_METABOLISM",0.0205182728470095,0.0887644690488173,-0.57830171756946,-1.56222377695059,1292,26,"LUSC",-1.68785919933909
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.00756609461966605,0.0535931702226345,-0.520650891046865,-1.59764772202156,521,51,"LUSC",-2.12112823183235
"KEGG_LINOLEIC_ACID_METABOLISM",0.355665931415332,0.559844521672282,-0.398716105043293,-1.07709135322937,22412,26,"LUSC",-0.448957733090677
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.172693140305777,0.315250686248963,-0.524076429079759,-1.27104291736967,10210,16,"LUSC",-0.762724913078262
"KEGG_SPHINGOLIPID_METABOLISM",0.385289519571884,0.579713557225278,-0.359256656758919,-1.05094039185267,25630,39,"LUSC",-0.414212804259782
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.83889811031665,0.869589504596527,-0.277759168205769,-0.744012801285681,52561,25,"LUSC",-0.0762907838844909
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.0666746142579788,0.188911407064273,-0.603400327393306,-1.44116932547651,3914,15,"LUSC",-1.17603948821575
"KEGG_PYRUVATE_METABOLISM",0.0568623379705158,0.180227471566054,0.420294718162976,1.38571293665879,1916,38,"LUSC",1.24517528768428
"KEGG_PROPANOATE_METABOLISM",0.388749091315775,0.579713557225278,0.332197236826553,1.03529707498458,13903,30,"LUSC",0.41033061310853
"KEGG_BUTANOATE_METABOLISM",0.0816941444002274,0.217000071063104,0.424962684308062,1.34531485683293,2873,32,"LUSC",1.08780907132324
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.0368449381024612,0.130492489112883,0.583479360305151,1.53501504612011,1505,16,"LUSC",1.43362216873224
"KEGG_RIBOFLAVIN_METABOLISM",0.751488296576918,0.818929553962026,-0.327136724635716,-0.793404919182995,44433,16,"LUSC",-0.124077778578926
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.186873903562704,0.325907972871448,-0.481407991591085,-1.24094890900829,11397,21,"LUSC",-0.728451342441539
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.116695981599242,0.272986053580661,-0.555460318973305,-1.34715828672285,6899,16,"LUSC",-0.932944098533225
"KEGG_RETINOL_METABOLISM",0.00138664946791358,0.0294663011931635,0.502119287374512,1.76384541423729,42,51,"LUSC",2.85803331065774
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.0208857574232511,0.0887644690488173,0.498699416099908,1.55420331522603,746,30,"LUSC",1.68014977039772
"KEGG_NITROGEN_METABOLISM",0.660376863321436,0.779611574754473,0.299269475814038,0.870259506656066,25162,23,"LUSC",0.180208150896598
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",9.56541147211683e-05,0.00406529987564965,0.580549311798253,2.02204549649971,2,49,"LUSC",4.01929634333389
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.00250039563222029,0.0425067257477449,0.490690202971931,1.70267794694861,78,48,"LUSC",2.60199126840957
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0572487262621584,0.180227471566054,0.400875743049533,1.36446605768452,1853,44,"LUSC",1.24223417158143
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.630751877771796,0.755125487473277,0.311883643155742,0.885674596780804,24604,21,"LUSC",0.20014144789764
"KEGG_ABC_TRANSPORTERS",0.627807037384083,0.755125487473277,-0.337364275812791,-0.887696420801568,38859,23,"LUSC",-0.202173820397772
"KEGG_PPAR_SIGNALING_PATHWAY",0.0604091951319889,0.183385056650681,-0.460829216083179,-1.38909016248373,4109,46,"LUSC",-1.21889695059837
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.458045216763875,0.648897390415489,-0.342533886075841,-1.00202094987743,30470,39,"LUSC",-0.33909164771286
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.174315085337662,0.315250686248963,-0.486943592104579,-1.25521829700748,10631,21,"LUSC",-0.758665027144675
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.571545058343877,0.745609952629557,-0.295778588630521,-0.937823343288832,40653,62,"LUSC",-0.24294952586584
"KEGG_LYSOSOME",1.4654806043642e-05,0.00124565851370957,-0.667038371905872,-2.01852534411323,0,47,"LUSC",-4.83401992507498
"KEGG_PEROXISOME",0.474598988913009,0.656412457896574,-0.324956106724202,-0.990721434903959,32575,49,"LUSC",-0.323673191339853
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.578944198512362,0.745609952629557,0.279298175952629,0.930608754617749,19224,40,"LUSC",0.237363293692314
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.0758847304927339,0.208071035222012,-0.49065435876362,-1.38191961677328,4918,32,"LUSC",-1.11984560394501
"KEGG_VEGF_SIGNALING_PATHWAY",0.0128883483644749,0.068469350686273,-0.590892846011088,-1.60857751361557,815,27,"LUSC",-1.88980273370581
"KEGG_GAP_JUNCTION",0.56073264781491,0.744723047879177,-0.38315110982524,-0.929256645411127,33154,16,"LUSC",-0.251244157022453
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.00495748435745227,0.0468206855981603,-0.642936596902005,-1.70683283549434,308,24,"LUSC",-2.30473864746716
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.0893971222339804,0.230265314845101,-0.502259384449664,-1.36729215336103,5659,27,"LUSC",-1.0486764612714
"KEGG_LONG_TERM_DEPRESSION",0.169675208630499,0.315250686248963,-0.488997462474262,-1.26051265904347,10348,21,"LUSC",-0.770381608133145
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.304441212285212,0.497644289312365,-0.467466555059733,-1.13374695167877,18000,16,"LUSC",-0.51649655736614
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0175249143809201,0.0842908861954982,-0.555095714299819,-1.56341759341683,1135,32,"LUSC",-1.75634409512934
"KEGG_GNRH_SIGNALING_PATHWAY",0.138282341490982,0.287689592167243,-0.470276765173534,-1.29042390345839,8808,28,"LUSC",-0.859233275296804
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.162608767713599,0.315250686248963,-0.505753892953054,-1.27643942181655,9810,19,"LUSC",-0.788856041355866
"KEGG_MELANOGENESIS",0.706957786497091,0.801218824696703,-0.340445462310052,-0.825682609652301,41800,16,"LUSC",-0.150606517799582
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.349732783114599,0.559844521672282,-0.450688167294526,-1.09305431650093,20678,16,"LUSC",-0.456263656056631
"KEGG_TYPE_II_DIABETES_MELLITUS",0.15278993067241,0.309217716837021,-0.526278487884425,-1.29355004175894,9079,17,"LUSC",-0.815905266162844
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.0932234493343565,0.233058623335891,-0.554948745262953,-1.38319751349145,5587,18,"LUSC",-1.03047483189943
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.74494809801178,0.818929553962026,-0.309671264876437,-0.807083612061445,45785,22,"LUSC",-0.127873984342035
"KEGG_ALZHEIMERS_DISEASE",0.00452217064190812,0.0468206855981603,0.396614162730249,1.54174036532446,112,88,"LUSC",2.34465305379056
"KEGG_PARKINSONS_DISEASE",0.00408989506733868,0.0468206855981603,0.388794675478594,1.52773217093665,98,94,"LUSC",2.38828783435461
"KEGG_HUNTINGTONS_DISEASE",0.00864001304152912,0.0564923929638442,0.376137023799467,1.47033673024255,211,91,"LUSC",2.06348560198177
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.630033122458911,0.755125487473277,-0.32378142183378,-0.888445522235998,40134,28,"LUSC",-0.200636617970228
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.61005936146318,0.755125487473277,-0.338920238535063,-0.899746871670753,38024,24,"LUSC",-0.214627904166963
"KEGG_PATHWAYS_IN_CANCER",0.166978078809516,0.315250686248963,-0.50989431765969,-1.27090034593395,10008,18,"LUSC",-0.777340540091667
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.167644626471862,0.285390448531784,0.369405203962184,1.20704967858871,12770,57,"KIRC",0.775610362491762
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.000140730107799263,0.00119620591629373,0.66285476662033,1.88976128939843,9,28,"KIRC",3.85161297966348
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.520956807231484,0.681251209456556,0.346461915526661,0.9638461352753,36653,25,"KIRC",0.283198282763117
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.978103450757957,0.996310679611651,0.213946431908151,0.572555517394513,67941,21,"KIRC",0.00961520889614278
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.984997114829775,0.996310679611651,-0.185905192133391,-0.631721988430136,27311,34,"KIRC",-0.00656504159918341
"KEGG_GALACTOSE_METABOLISM",0.958443178274797,0.996310679611651,0.224556981272667,0.63001941407314,67621,26,"KIRC",0.0184336293620247
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.796193657054835,0.878915075969623,0.290272470347439,0.776816434669551,55305,21,"KIRC",0.098981286582437
"KEGG_FATTY_ACID_METABOLISM",0.0130498613452232,0.0426630082439989,0.500534079029155,1.54200192983785,959,41,"KIRC",1.88439410268006
"KEGG_STEROID_BIOSYNTHESIS",0.0763015630508873,0.14740074680285,0.555446629050357,1.39178015264942,5193,16,"KIRC",1.11746656535544
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.706927958632037,0.801185019782975,0.332595737787117,0.833383663700179,48121,16,"KIRC",0.150624841878804
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.33484,0.508239285714286,0.338522566254368,1.0814120047315,25112,50,"KIRC",0.47516266674324
"KEGG_OXIDATIVE_PHOSPHORYLATION",1.20206755619666e-05,0.000231601318765156,0.68525813243241,2.4902463484153,0,118,"KIRC",4.92007112429752
"KEGG_PURINE_METABOLISM",0.00491115770886216,0.0173936835522201,-0.352780134446426,-1.48398511087633,88,104,"KIRC",-2.30881611942391
"KEGG_PYRIMIDINE_METABOLISM",0.62594992400608,0.757638433620209,-0.248551938366696,-0.917872419094925,15649,50,"KIRC",-0.203460408958454
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.636627745343342,0.757638433620209,0.304561920211339,0.893003351499675,45798,32,"KIRC",0.196114437994413
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.160695291944242,0.284564579484596,0.431411237657493,1.2474551678856,11481,30,"KIRC",0.793996847023764
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.399887141144107,0.596322929776299,0.369933069820387,1.04694659975937,28345,27,"KIRC",0.398062560907603
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",5.42534722222222e-05,0.000743506129989363,0.640854476704847,1.98299682279617,3,42,"KIRC",4.26557246174312
"KEGG_LYSINE_DEGRADATION",0.0341910758280865,0.0821005699847221,0.477361234234674,1.4487944817315,2497,38,"KIRC",1.46608723383778
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0536136104254585,0.113928922154099,0.426293714664349,1.37102593022777,4039,52,"KIRC",1.27072494571151
"KEGG_HISTIDINE_METABOLISM",0.686365403164275,0.788392692823829,0.318664105994966,0.852797078482414,47676,21,"KIRC",0.163444615592801
"KEGG_TYROSINE_METABOLISM",0.428669015603653,0.622061446198525,-0.298311092109703,-1.00566436748312,11922,33,"KIRC",-0.367877906362618
"KEGG_PHENYLALANINE_METABOLISM",0.494608649665061,0.656902112836409,0.392872400327279,0.984418629444366,33668,16,"KIRC",0.305738293011197
"KEGG_TRYPTOPHAN_METABOLISM",0.650677713579709,0.757638433620209,-0.261926577537742,-0.895187511439463,17905,35,"KIRC",-0.186634068070367
"KEGG_BETA_ALANINE_METABOLISM",0.488862433482982,0.656902112836409,0.364366841731636,0.985945513467389,34082,22,"KIRC",0.310813334709754
"KEGG_GLUTATHIONE_METABOLISM",0.899512384329806,0.980237854718378,0.242190662725643,0.714760756185178,64933,33,"KIRC",0.0459928529864991
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.0423532187659759,0.0972979350029175,-0.379250194499417,-1.38194485446246,1076,47,"KIRC",-1.37311357850489
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.0745713903027056,0.14740074680285,-0.442345096236833,-1.38361071230585,2226,24,"KIRC",-1.12742775988421
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.593724859211585,0.731400188883836,-0.25948858584091,-0.928057920257943,15497,43,"KIRC",-0.226414766818603
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00269664381558855,0.0109149868726203,-0.626999859561786,-1.87063322853329,82,20,"KIRC",-2.56917641325789
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0149076337951644,0.044138987201674,-0.506214295647759,-1.61377693864583,438,26,"KIRC",-1.82659128419649
"KEGG_GLYCEROLIPID_METABOLISM",0.996310679611651,0.996310679611651,-0.166160830824513,-0.600290950575708,25654,45,"KIRC",-0.00160521438580621
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.174105704157267,0.285743473576482,-0.316910311676637,-1.17538943768556,4321,51,"KIRC",-0.759187000028887
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.0824204113154658,0.155682999151435,0.501276842253269,1.36970377198438,5762,23,"KIRC",1.08396522247836
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.986469156481457,0.996310679611651,0.191591561767568,0.629658612370055,75383,59,"KIRC",0.00591648910344129
"KEGG_ETHER_LIPID_METABOLISM",0.305895137190981,0.472747030204243,-0.342328281750849,-1.09131941014993,9007,26,"KIRC",-0.514427426931339
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.0015307766677409,0.00726757406740379,-0.467265324271937,-1.7330415152485,37,51,"KIRC",-2.8150881659593
"KEGG_LINOLEIC_ACID_METABOLISM",0.154849225753871,0.280046472108065,-0.388101421919347,-1.2372410853148,4559,26,"KIRC",-0.810090961774175
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.0342311305981835,0.0821005699847221,-0.55688437702031,-1.56799800965816,1092,16,"KIRC",-1.46557875658974
"KEGG_SPHINGOLIPID_METABOLISM",0.995031937544358,0.996310679611651,-0.170482184192416,-0.597074991626645,26637,39,"KIRC",-0.00216297947871657
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.956549606989846,0.996310679611651,-0.208760391260875,-0.659260826893277,28354,25,"KIRC",-0.0192925023922488
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.181973369750768,0.291844083562553,-0.448159022898607,-1.23946250569686,5862,15,"KIRC",-0.739992162655026
"KEGG_PYRUVATE_METABOLISM",0.000383246646591842,0.00250584345848512,0.602360558549302,1.8281682521583,27,38,"KIRC",3.41652163653368
"KEGG_PROPANOATE_METABOLISM",6.99770475284107e-05,0.000743506129989363,0.671904526323108,1.94285799841155,4,30,"KIRC",4.15504438521935
"KEGG_BUTANOATE_METABOLISM",9.73033083124826e-05,0.000918975689617891,0.642701040818979,1.88445811960149,6,32,"KIRC",4.01187239346824
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.439593371724057,0.622757276609081,0.409139913601892,1.02518006524113,29923,16,"KIRC",0.356948864577411
"KEGG_RIBOFLAVIN_METABOLISM",0.578327591606639,0.724076874104727,-0.323368505894617,-0.910496315845469,18465,16,"KIRC",-0.237826087314842
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.477094862307214,0.654081666066341,-0.322892745257249,-0.975510809198434,14569,21,"KIRC",-0.321395260204102
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.0289383025367992,0.0745380519887253,-0.566162373748173,-1.59412170966343,923,16,"KIRC",-1.53852694731934
"KEGG_RETINOL_METABOLISM",0.574250445609088,0.724076874104727,0.292689939052924,0.938122201247046,43170,51,"KIRC",0.240898659127289
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.044938704028021,0.100520785325836,-0.436748027177802,-1.4395463275648,1282,30,"KIRC",-1.34737945620694
"KEGG_NITROGEN_METABOLISM",0.470524298504047,0.654081666066341,0.365352551131849,0.998300191048066,32899,23,"KIRC",0.327417944109745
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.579261499283782,0.724076874104727,-0.255031563750167,-0.93751060813124,14557,49,"KIRC",-0.237125335999926
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.645193182267568,0.757638433620209,-0.248036715801879,-0.90821940957372,16314,48,"KIRC",-0.190310230432515
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0714120815698346,0.144524450796094,-0.368327819113007,-1.3248693869918,1855,44,"KIRC",-1.14622830761817
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.431783827361329,0.622061446198525,0.383640354272661,1.0266841076756,29992,21,"KIRC",0.364733628373415
"KEGG_ABC_TRANSPORTERS",0.232878989361702,0.366568779550827,-0.374736903876455,-1.1600433447331,7004,23,"KIRC",-0.632869692297811
"KEGG_PPAR_SIGNALING_PATHWAY",0.167876734430461,0.285390448531784,0.387418266700062,1.21939525862036,12485,46,"KIRC",0.775009487355618
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.00183033879944716,0.00818835778700047,-0.501627717953806,-1.75683674464728,48,39,"KIRC",-2.73746851403367
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.00153901568486198,0.00726757406740379,-0.637326394180174,-1.92546533064686,46,21,"KIRC",-2.81275695403837
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.000216328473153636,0.00167162911073265,-0.467621604584248,-1.79826250887193,4,62,"KIRC",-3.66488631495905
"KEGG_LYSOSOME",0.774548743560502,0.866271621087403,-0.233090403386008,-0.849355091324466,19695,47,"KIRC",-0.110951246215635
"KEGG_PEROXISOME",0.017189795645786,0.0484325591263146,0.471580301835467,1.50180626530112,1286,49,"KIRC",1.76472928622365
"KEGG_CARDIAC_MUSCLE_CONTRACTION",1.36236069861857e-05,0.000231601318765156,0.664537570133034,2.03746182512095,0,40,"KIRC",4.86570789339196
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.00146105053096714,0.00726757406740379,-0.551970451554121,-1.84718691415953,40,32,"KIRC",-2.83533476357241
"KEGG_VEGF_SIGNALING_PATHWAY",6.86883950956486e-05,0.000743506129989363,-0.660453512111311,-2.12144980541636,1,27,"KIRC",-4.16311663079559
"KEGG_GAP_JUNCTION",0.00463513936736611,0.0171298628793965,-0.652765741711979,-1.8379674956119,147,16,"KIRC",-2.33393720314449
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.000267881060809001,0.00189749084739709,-0.655335135892603,-2.04982200975039,7,24,"KIRC",-3.5720579899263
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.00106467012398255,0.0060331307025678,-0.597276316240475,-1.91851765738601,30,27,"KIRC",-2.9727849326253
"KEGG_LONG_TERM_DEPRESSION",0.000720390320573693,0.00437379837491171,-0.665471842096183,-2.01049724627545,21,21,"KIRC",-3.14243213115189
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.00698402756028813,0.0237456937049796,-0.633274907823422,-1.78308790120245,222,16,"KIRC",-2.15589405549128
"KEGG_INSULIN_SIGNALING_PATHWAY",0.0276174185731594,0.0733587680849547,-0.447567194783399,-1.49779804894125,774,32,"KIRC",-1.55881691778584
"KEGG_GNRH_SIGNALING_PATHWAY",0.00421503593145384,0.0162853660987989,-0.542008759110731,-1.75720363247833,121,28,"KIRC",-2.37519871884099
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.00247811534500515,0.0105319902162719,-0.643763180871778,-1.89556117115176,76,19,"KIRC",-2.60587848305543
"KEGG_MELANOGENESIS",0.0176636392107736,0.0484325591263146,-0.590436298279921,-1.66246886918697,563,16,"KIRC",-1.7529198145561
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.0347720061111764,0.0821005699847221,0.594963230544008,1.4907967255883,2366,16,"KIRC",1.45877025271964
"KEGG_TYPE_II_DIABETES_MELLITUS",0.0481229209567559,0.104883289264724,-0.526127908562972,-1.50380181149376,1518,17,"KIRC",-1.31764801980059
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.174807772070319,0.285743473576482,-0.426811181087133,-1.2383143548563,5478,18,"KIRC",-0.757439262249581
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.0143289490669688,0.044138987201674,0.582176742140034,1.57532047710529,998,22,"KIRC",1.84378566104392
"KEGG_ALZHEIMERS_DISEASE",1.2482836100362e-05,0.000231601318765156,0.682108483583529,2.38467953966527,0,88,"KIRC",4.9036867317365
"KEGG_PARKINSONS_DISEASE",1.23834408628782e-05,0.000231601318765156,0.713044127941304,2.51440779061934,0,94,"KIRC",4.90715866548294
"KEGG_HUNTINGTONS_DISEASE",1.24215887211974e-05,0.000231601318765156,0.679318282950819,2.38569747965895,0,91,"KIRC",4.90582285434272
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.0899546849052886,0.166220613411946,0.472505217808932,1.34708553761603,6391,28,"KIRC",1.04597621335754
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.0566026975391371,0.117347055873821,0.515068825238247,1.42017376808923,3969,24,"KIRC",1.24716287095933
"KEGG_PATHWAYS_IN_CANCER",0.0150591838688064,0.044138987201674,-0.575495866958498,-1.66969569869279,471,18,"KIRC",-1.8221985640502
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.607188182141225,0.732403695148528,-0.294287221959372,-0.916300749342263,35882,57,"BLCA",-0.216676689814816
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.525609891946084,0.691511280003206,0.333781930241517,0.952101912932734,23591,28,"BLCA",0.279336469975722
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.392679927984894,0.66755587757432,0.374435133447856,1.03929485267206,17884,25,"BLCA",0.405961297324408
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.0413031713388895,0.209061840882705,0.563157584447679,1.49377083216817,1907,21,"BLCA",1.38401660107719
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.313068727422379,0.591189020037217,0.365325651812005,1.08877354881663,13692,34,"BLCA",0.504360312089903
"KEGG_GALACTOSE_METABOLISM",0.520741459130085,0.691511280003206,-0.358916646477411,-0.958464723503978,28457,26,"BLCA",-0.283377844343429
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.431778330988202,0.676845437733129,0.382557629841778,1.01473094718505,19945,21,"BLCA",0.364739156740994
"KEGG_FATTY_ACID_METABOLISM",0.764678154297387,0.822754976142758,-0.279787479342025,-0.820793051010682,43799,41,"BLCA",-0.116521316772778
"KEGG_STEROID_BIOSYNTHESIS",0.149867930065825,0.398086689237349,0.520923065513084,1.29166147787608,7148,16,"BLCA",0.824291291004496
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0540917782026769,0.209061840882705,-0.615699173874814,-1.47516225332514,2828,16,"BLCA",-1.26686874141028
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.0263371926131471,0.209061840882705,0.450642155922818,1.45972081358796,1100,50,"BLCA",1.57943052009549
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.000586624951114587,0.02493156042237,0.433491007034084,1.62903372190293,20,118,"BLCA",3.23163946897065
"KEGG_PURINE_METABOLISM",0.0469573172655289,0.209061840882705,-0.390128885252745,-1.33493830168557,2976,104,"BLCA",-1.32829672287753
"KEGG_PYRIMIDINE_METABOLISM",0.0473040310663597,0.209061840882705,-0.461360064865931,-1.40324557765559,2752,50,"BLCA",-1.32510184879112
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.699340031297485,0.782156613951134,0.291788744062963,0.857955643085158,30835,32,"BLCA",0.155311611365068
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.544754961522884,0.701578359537047,0.325155968572315,0.942036778945206,24209,30,"BLCA",0.263798805593506
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.579970458979923,0.724963073724904,-0.34155488360999,-0.919773294647953,31804,27,"BLCA",-0.236594126831445
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.611772498300535,0.732403695148528,-0.308312144767239,-0.908557814632048,35097,42,"BLCA",-0.213410050242447
"KEGG_LYSINE_DEGRADATION",0.755149271002083,0.822754976142758,0.27325341842445,0.834833549288372,32629,38,"BLCA",0.121967192523355
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.318427837251788,0.591189020037217,-0.354065779639076,-1.08498202671633,18649,52,"BLCA",-0.496988972855263
"KEGG_HISTIDINE_METABOLISM",0.0288995855557827,0.209061840882705,-0.604910294385621,-1.54419723753799,1554,21,"BLCA",-1.53910838534474
"KEGG_TYROSINE_METABOLISM",0.347873287061755,0.616025612505191,-0.382022519150062,-1.07422300142618,19546,33,"BLCA",-0.458578919131373
"KEGG_PHENYLALANINE_METABOLISM",0.232313575525813,0.547812602338618,-0.501157495978615,-1.20073024686064,12149,16,"BLCA",-0.633925410932943
"KEGG_TRYPTOPHAN_METABOLISM",0.00310377241367079,0.0740724762726488,-0.601955532330172,-1.71196488333287,174,35,"BLCA",-2.50811013119948
"KEGG_BETA_ALANINE_METABOLISM",0.0871870943816058,0.255548380084017,-0.535270580287691,-1.37987530774682,4701,22,"BLCA",-1.05954779549924
