"","pathway","pval","padj","ES","NES","nMoreExtreme","size","cancer_type"
"360","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0674714526233808,0.299833954317188,0.479314319979984,1.3464505483098,5890,52,"LUSC"
"361","KEGG_HISTIDINE_METABOLISM",0.652491202555479,0.890115708604184,0.361897213653149,0.876356230546333,50248,21,"LUSC"
"362","KEGG_TYROSINE_METABOLISM",0.136338117555165,0.445720768930347,0.487534821179114,1.27986663678741,11170,33,"LUSC"
"363","KEGG_PHENYLALANINE_METABOLISM",0.555551055672552,0.858578904221217,0.411982815484487,0.944783041628439,41152,16,"LUSC"
"364","KEGG_TRYPTOPHAN_METABOLISM",0.344519793659074,0.697242439548125,-0.308332611861712,-1.05337090777931,5943,35,"LUSC"
"365","KEGG_BETA_ALANINE_METABOLISM",0.00324401190952317,0.0423762304002335,-0.602648881884375,-1.83750130874056,72,22,"LUSC"
"366","KEGG_GLUTATHIONE_METABOLISM",0.00650507713337239,0.0460776296947211,0.610023729899602,1.60142206388224,532,33,"LUSC"
"367","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.118219862513476,0.418695346401895,0.462119050433931,1.28109534566397,10197,47,"LUSC"
"368","KEGG_O_GLYCAN_BIOSYNTHESIS",0.43549739195231,0.737252544348559,-0.32117784059519,-1.00090781051833,9350,24,"LUSC"
"369","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.94060823737925,0.992970037816348,0.241476368498306,0.66066503009297,80136,43,"LUSC"
"370","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00348980720943099,0.0423762304002335,-0.625564923013682,-1.85925165931491,81,20,"LUSC"
"371","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.210268593037913,0.525671482594783,-0.368056971669207,-1.17119359390137,4336,26,"LUSC"
"372","KEGG_GLYCEROLIPID_METABOLISM",0.633281972265023,0.890115708604184,-0.254322455355739,-0.917888329678949,9041,45,"LUSC"
"373","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.163790422885572,0.449102772428182,-0.315109169205896,-1.16621275610128,2106,51,"LUSC"
"374","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.450958011644907,0.737252544348559,0.414100577180098,1.02092094304927,35162,23,"LUSC"
"375","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.413568836087378,0.72166160506544,0.365675339281228,1.0439999500544,36690,59,"LUSC"
"376","KEGG_ETHER_LIPID_METABOLISM",0.108206510784116,0.399893626810864,0.526843701317842,1.32842097418815,8588,26,"LUSC"
"377","KEGG_ARACHIDONIC_ACID_METABOLISM",0.00212306915467419,0.0360921756294613,0.58320813987095,1.63448404932982,184,51,"LUSC"
"378","KEGG_LINOLEIC_ACID_METABOLISM",0.00490072566014916,0.0460776296947211,0.650915505831121,1.64126439816481,388,26,"LUSC"
"379","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.0705491657216912,0.299833954317188,0.614668138335576,1.40959285558026,5225,16,"LUSC"
"380","KEGG_SPHINGOLIPID_METABOLISM",0.395325521649226,0.72166160506544,-0.292286604654192,-1.02309541522734,6308,39,"LUSC"
"381","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.0900283673572767,0.348272706233826,0.541946741610971,1.35723896647973,7108,25,"LUSC"
"382","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.979477192719647,0.992970037816348,-0.209332521126233,-0.574703401333432,26153,15,"LUSC"
"383","KEGG_PYRUVATE_METABOLISM",0.623963133640553,0.890115708604184,-0.263108020920108,-0.915051548201647,10154,38,"LUSC"
"384","KEGG_PROPANOATE_METABOLISM",0.133678377248013,0.445720768930347,-0.378109140263694,-1.24797281278277,2556,30,"LUSC"
"385","KEGG_BUTANOATE_METABOLISM",0.715599029197617,0.913193141053395,0.321824578799293,0.840622082977976,58379,32,"LUSC"
"386","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.789439173030934,0.956784795479488,-0.28026826084126,-0.782792331607095,20466,16,"LUSC"
"387","KEGG_RIBOFLAVIN_METABOLISM",0.336924239969761,0.697242439548125,0.485844289615899,1.11416648570965,24957,16,"LUSC"
"388","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.818766150290218,0.956784795479488,0.309179287588767,0.748696549219576,63053,21,"LUSC"
"389","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.0901411710252256,0.348272706233826,-0.496622302780721,-1.38707154764838,2336,16,"LUSC"
"390","KEGG_RETINOL_METABOLISM",8.03323463930776e-05,0.00227608314780387,0.629287313555974,1.76362434975693,6,51,"LUSC"
"391","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.00535400746840765,0.0460776296947211,0.627297826938566,1.62064559125832,432,30,"LUSC"
"392","KEGG_NITROGEN_METABOLISM",0.255392823248775,0.586713242598538,0.476545202356062,1.17487152688358,19913,23,"LUSC"
"393","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",1.15322961954955e-05,0.000980245176617116,0.709670203848332,1.97827172496799,0,49,"LUSC"
"394","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",2.31251300788567e-05,0.000982818028351409,0.690176807268304,1.91868253444682,1,48,"LUSC"
"395","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0100478412932355,0.0656974238403863,0.561622343451382,1.54207446794937,858,44,"LUSC"
"396","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.383932843286503,0.72166160506544,-0.343307424772859,-1.03332141741407,8826,21,"LUSC"
"397","KEGG_ABC_TRANSPORTERS",0.921768794726447,0.992970037816348,0.2648794363542,0.653032086549057,71873,23,"LUSC"
"398","KEGG_PPAR_SIGNALING_PATHWAY",0.527137823159315,0.834684039556905,0.351737490772458,0.971996815872718,45326,46,"LUSC"
"399","KEGG_CALCIUM_SIGNALING_PATHWAY",0.712373427888105,0.913193141053395,0.314766911664761,0.848767648780564,59869,39,"LUSC"
"400","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.930373582994637,0.992970037816348,0.262780822263892,0.636339828467885,71648,21,"LUSC"
"401","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.278702318623785,0.62341308113215,-0.279967596377335,-1.07642621868522,2980,62,"LUSC"
"402","KEGG_LYSOSOME",0.154232476890603,0.449102772428182,-0.324598968755071,-1.18185710480089,2118,47,"LUSC"
"403","KEGG_PEROXISOME",0.916344723397876,0.992970037816348,0.249709895434068,0.6960895679474,79458,49,"LUSC"
"404","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.4160166899789,0.72166160506544,0.385406001413145,1.04307152879114,35095,40,"LUSC"
"405","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.209862469662426,0.525671482594783,0.461023629749319,1.20421704702559,17120,32,"LUSC"
"406","KEGG_VEGF_SIGNALING_PATHWAY",0.403475315224892,0.72166160506544,0.415242002264933,1.05352990340669,32158,27,"LUSC"
"407","KEGG_GAP_JUNCTION",0.614450024299368,0.890115708604184,0.392158707760837,0.899321240580513,45515,16,"LUSC"
"408","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.451025085954412,0.737252544348559,0.410447929433616,1.02028632090529,35418,24,"LUSC"
"409","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.888664450159965,0.992970037816348,0.274599081338591,0.696698171331988,70830,27,"LUSC"
"410","KEGG_LONG_TERM_DEPRESSION",0.0446949137136253,0.223474568568127,0.600829522397637,1.45494542534388,3441,21,"LUSC"
"411","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.180050914140245,0.478260240685027,-0.441932249549348,-1.2343216281384,4667,16,"LUSC"
"412","KEGG_INSULIN_SIGNALING_PATHWAY",0.967210904366159,0.992970037816348,0.231010884898833,0.603412119667067,78906,32,"LUSC"
"413","KEGG_GNRH_SIGNALING_PATHWAY",0.300645193495651,0.641099013586451,0.442954004715346,1.13108552772131,24090,28,"LUSC"
"414","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.810782810492727,0.956784795479488,-0.266116483314427,-0.780346278220462,19564,19,"LUSC"
"415","KEGG_MELANOGENESIS",0.826610508126789,0.956784795479488,0.31928437814001,0.732201573914731,61231,16,"LUSC"
"416","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.646754684378206,0.890115708604184,0.381530204380713,0.874947336199034,47908,16,"LUSC"
"417","KEGG_TYPE_II_DIABETES_MELLITUS",0.659732819318395,0.890115708604184,0.37287699053318,0.866092105715514,49285,17,"LUSC"
"418","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.984003826327257,0.992970037816348,0.222171168862065,0.521809710043358,74063,18,"LUSC"
"419","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.832965586652731,0.956784795479488,0.301704990109003,0.737559527237044,64553,22,"LUSC"
"420","KEGG_ALZHEIMERS_DISEASE",0.0312862856405625,0.167699257248964,0.460149733959222,1.37401845435309,2909,88,"LUSC"
"421","KEGG_PARKINSONS_DISEASE",0.530269860424387,0.834684039556905,0.325984920989891,0.979360538879959,49654,94,"LUSC"
"422","KEGG_HUNTINGTONS_DISEASE",0.0478793530338596,0.226096944882115,0.44508859407696,1.33301062037091,4466,91,"LUSC"
"423","KEGG_VIBRIO_CHOLERAE_INFECTION",0.991451498171744,0.992970037816348,0.203648401320477,0.520017331427441,79445,28,"LUSC"
"424","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.891353622819305,0.992970037816348,0.276518158979662,0.687365375379469,69997,24,"LUSC"
"425","KEGG_PATHWAYS_IN_CANCER",0.583262475421162,0.869777375628048,0.393451203726409,0.924092264465478,43900,18,"LUSC"
"426","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.116219151246726,0.378791669667009,0.455367094638926,1.2560742092934,10915,57,"KIRC"
"427","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.287414261381945,0.642900321512246,0.454571346496421,1.1408764085366,24973,28,"KIRC"
"428","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.491033424045775,0.907344370519367,-0.296757977512397,-0.971873137112852,7036,25,"KIRC"
"429","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.842733990147783,0.996551682121142,-0.245023842010989,-0.766235682921987,13685,21,"KIRC"
"430","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.629122826759692,0.958007125263899,0.35262299184718,0.91171010472936,55906,34,"KIRC"
"431","KEGG_GALACTOSE_METABOLISM",0.962138562839966,0.996551682121142,-0.202793642951769,-0.670629184473482,13442,26,"KIRC"
"432","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.349490222296507,0.690852765004723,0.460834664347038,1.1007524357056,29273,21,"KIRC"
"433","KEGG_FATTY_ACID_METABOLISM",0.0661923432750341,0.296123640967258,0.506582708404099,1.34375245183096,6009,41,"KIRC"
"434","KEGG_STEROID_BIOSYNTHESIS",0.0445166020739499,0.236494448517859,-0.529836086951425,-1.53698471337146,849,16,"KIRC"
"435","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.0751347209175854,0.30411672752356,0.606832549042107,1.37754954796518,6078,16,"KIRC"
"436","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.320108244477268,0.663639043428482,0.406125259885496,1.10396328463459,29690,50,"KIRC"
"437","KEGG_OXIDATIVE_PHOSPHORYLATION",9.13038185285882e-05,0.00479472426489441,0.551346458716739,1.61373889632308,8,118,"KIRC"
"438","KEGG_PURINE_METABOLISM",0.303490136570561,0.644916540212443,-0.239321273468062,-1.04765917722366,599,104,"KIRC"
"439","KEGG_PYRIMIDINE_METABOLISM",0.00551800248310112,0.0583200106581402,-0.412606803847536,-1.59131404964287,39,50,"KIRC"
"440","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.330694123510489,0.66926191662837,0.432160561719808,1.10724204528621,29194,32,"KIRC"
"441","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.060613662018403,0.29497904676627,0.541591907359316,1.37464808808746,5315,30,"KIRC"
"442","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.865720460928561,0.996551682121142,0.289624344705103,0.72278097811357,74902,27,"KIRC"
"443","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.120322059776579,0.378791669667009,0.477036038877139,1.26946285025715,10953,42,"KIRC"
"444","KEGG_LYSINE_DEGRADATION",0.936658625787876,0.996551682121142,0.251944535726714,0.661335973352342,84258,38,"KIRC"
"445","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0179824043140583,0.127375363891246,0.528553623099118,1.44314480785182,1673,52,"KIRC"
"446","KEGG_HISTIDINE_METABOLISM",0.00241159475657219,0.0341642590514394,0.691107934206108,1.65078454545242,201,21,"KIRC"
"447","KEGG_TYROSINE_METABOLISM",0.0913379606117036,0.335806100756415,0.512908490328343,1.32044530186382,8092,33,"KIRC"
"448","KEGG_PHENYLALANINE_METABOLISM",0.0723537845454096,0.30411672752356,0.60913620255643,1.38277899200594,5853,16,"KIRC"
"449","KEGG_TRYPTOPHAN_METABOLISM",0.0315363307053058,0.178705873996733,0.550557943554595,1.42951126777397,2811,35,"KIRC"
"450","KEGG_BETA_ALANINE_METABOLISM",0.172019028863607,0.471665079142147,0.517326815501628,1.24645816650994,14499,22,"KIRC"
"451","KEGG_GLUTATHIONE_METABOLISM",0.562124033632413,0.936873389387356,0.370831539724689,0.954678609626698,49806,33,"KIRC"
"452","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.87773181773768,0.996551682121142,0.273431226752703,0.737792912878959,80846,47,"KIRC"
"453","KEGG_O_GLYCAN_BIOSYNTHESIS",0.00229962800135272,0.0341642590514394,-0.587266155196397,-1.90526016778983,33,24,"KIRC"
"454","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.689240288759024,0.992973297364695,-0.242005322529308,-0.901654829759471,6014,43,"KIRC"
"455","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00617505995203837,0.0583200106581402,-0.584569034528885,-1.79980393198651,102,20,"KIRC"
"456","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0145290581162325,0.113988558929758,-0.490836665439772,-1.62317411858835,202,26,"KIRC"
"457","KEGG_GLYCEROLIPID_METABOLISM",0.761225936630856,0.996551682121142,0.309592638294851,0.830958115753731,69792,45,"KIRC"
"458","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.92678069731644,0.996551682121142,0.253053424360461,0.689389180868472,86096,51,"KIRC"
"459","KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.989000365475531,0.996551682121142,0.213327745606893,0.518259691876443,83887,23,"KIRC"
"460","KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.989246512812891,0.996551682121142,0.207506187741246,0.574534427921435,93188,59,"KIRC"
"461","KEGG_ETHER_LIPID_METABOLISM",0.298744623968383,0.644916540212443,0.457813502811306,1.13466134502471,25700,26,"KIRC"
"462","KEGG_ARACHIDONIC_ACID_METABOLISM",0.0938007944111347,0.335806100756415,0.473458933754152,1.28983619700281,8713,51,"KIRC"
"463","KEGG_LINOLEIC_ACID_METABOLISM",0.601964431012438,0.958007125263899,0.373201630927538,0.924956258199729,51786,26,"KIRC"
"464","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.934429663768723,0.996551682121142,-0.229022808127907,-0.6643650060368,17841,16,"KIRC"
"465","KEGG_SPHINGOLIPID_METABOLISM",0.970690209023339,0.996551682121142,0.229291651863898,0.604205895719706,87630,39,"KIRC"
"466","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.929847906526129,0.996551682121142,0.263430728088834,0.648694836249228,79660,25,"KIRC"
"467","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.89551265981449,0.996551682121142,-0.246448087431694,-0.70164919643485,17860,15,"KIRC"
"468","KEGG_PYRUVATE_METABOLISM",0.283257556388052,0.642900321512246,0.432965588735372,1.13650299351984,25480,38,"KIRC"
"469","KEGG_PROPANOATE_METABOLISM",0.13238999806164,0.392297474695203,0.50289105737509,1.27641905490716,11610,30,"KIRC"
"470","KEGG_BUTANOATE_METABOLISM",0.0217933034298401,0.13888976596739,0.57394497654401,1.47050903298844,1923,32,"KIRC"
"471","KEGG_ONE_CARBON_POOL_BY_FOLATE",0.804283877984872,0.996551682121142,0.335329226060664,0.761219259758807,65072,16,"KIRC"
"472","KEGG_RIBOFLAVIN_METABOLISM",0.228939041874722,0.589691471495496,0.529460390038484,1.20190969010196,18522,16,"KIRC"
"473","KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.904694252763783,0.996551682121142,0.280807638089511,0.670738803969389,75778,21,"KIRC"
"474","KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.5442230681762,0.935435056746532,0.423648045409326,0.961708752062103,44031,16,"KIRC"
"475","KEGG_RETINOL_METABOLISM",0.0955446237311489,0.335806100756415,0.472629857301156,1.28757755798912,8875,51,"KIRC"
"476","KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.979103992194487,0.996551682121142,-0.190424996356495,-0.652324335640492,12041,30,"KIRC"
"477","KEGG_NITROGEN_METABOLISM",0.243512809327879,0.596567145988858,0.485812739253222,1.18023635340423,20654,23,"KIRC"
"478","KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.245645295407177,0.596567145988858,0.425876010656717,1.15531168662637,22746,49,"KIRC"
"479","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0624661510799159,0.29497904676627,0.494400235807979,1.33758345664709,5766,48,"KIRC"
"480","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.874956266946558,0.996551682121142,0.275057017252743,0.736290601979501,80026,44,"KIRC"
"481","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.213177339901478,0.5662523091133,-0.375148758790393,-1.17316079541435,3461,21,"KIRC"
"482","KEGG_ABC_TRANSPORTERS",0.87392134905474,0.996551682121142,-0.233711252741433,-0.74872270724858,13266,23,"KIRC"
"483","KEGG_PPAR_SIGNALING_PATHWAY",0.00503803005407993,0.0583200106581402,0.574265658331469,1.5457404539149,462,46,"KIRC"
"484","KEGG_CALCIUM_SIGNALING_PATHWAY",0.888044573922483,0.996551682121142,0.272379398757568,0.717746316815747,80169,39,"KIRC"
"485","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.510775862068966,0.923743580337491,-0.306644428143928,-0.958934856643655,8294,21,"KIRC"
"486","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.146850540439806,0.416076531246118,-0.287796914665331,-1.15445440718712,787,62,"KIRC"
"487","KEGG_LYSOSOME",0.9862662714827,0.996551682121142,0.213270450284058,0.575462534454385,90843,47,"KIRC"
"488","KEGG_PEROXISOME",0.0147514605673805,0.113988558929758,0.539114326531832,1.46250332557939,1365,49,"KIRC"
"489","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.0228759614534524,0.13888976596739,0.54720751523005,1.44671217947059,2069,40,"KIRC"
"490","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.675184631416791,0.989494718455642,0.343119148820694,0.879108326324808,59607,32,"KIRC"
"491","KEGG_VEGF_SIGNALING_PATHWAY",0.957709688977243,0.996551682121142,0.243833370372296,0.608505897920504,82861,27,"KIRC"
"492","KEGG_GAP_JUNCTION",0.66685869906777,0.989494718455642,-0.296651931846373,-0.860548187767718,12732,16,"KIRC"
"493","KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.725219146414448,0.996551682121142,0.342336882420906,0.83706354573862,61800,24,"KIRC"
"494","KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.550255915733254,0.935435056746532,-0.282728749208917,-0.94255442379721,7417,27,"KIRC"
"495","KEGG_LONG_TERM_DEPRESSION",0.63115763546798,0.958007125263899,-0.286174727681818,-0.894922249608905,10249,21,"KIRC"
"496","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.253639886875458,0.59887195512261,-0.394314225406977,-1.14385364009944,4842,16,"KIRC"
"497","KEGG_INSULIN_SIGNALING_PATHWAY",0.485909111503783,0.907344370519367,0.391287883444482,1.00252182808314,42897,32,"KIRC"
"498","KEGG_GNRH_SIGNALING_PATHWAY",0.728680396643783,0.996551682121142,-0.254001035845202,-0.856430747466148,9552,28,"KIRC"
"499","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.971932328008417,0.996551682121142,0.239480532266826,0.562056381142991,80371,19,"KIRC"
"500","KEGG_MELANOGENESIS",0.538808002513879,0.935435056746532,-0.321385089941956,-0.932295822257922,10287,16,"KIRC"
"501","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.0987665002224749,0.335806100756415,0.590646790980651,1.34080681928949,7990,16,"KIRC"
"502","KEGG_TYPE_II_DIABETES_MELLITUS",0.629899793692897,0.958007125263899,0.391722699868309,0.899935879172699,51293,17,"KIRC"
"503","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.404891006348317,0.782175807718339,0.457410977407164,1.06235587318801,33228,18,"KIRC"
"504","KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.133842667837187,0.392297474695203,0.534175075522513,1.28705272040746,11281,22,"KIRC"
"505","KEGG_ALZHEIMERS_DISEASE",0.000658659833070899,0.0146228110717404,0.54290803957461,1.55863858170864,63,88,"KIRC"
"506","KEGG_PARKINSONS_DISEASE",0.000112817041526927,0.00479472426489441,0.570387273541317,1.64590054627338,10,94,"KIRC"
"507","KEGG_HUNTINGTONS_DISEASE",0.000688132285728958,0.0146228110717404,0.540012524872902,1.55434199473536,66,91,"KIRC"
"508","KEGG_VIBRIO_CHOLERAE_INFECTION",0.729181052340837,0.996551682121142,0.334050347386161,0.838394596433996,63359,28,"KIRC"
"509","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.586373610899234,0.958007125263899,0.382259808216632,0.934680914882452,49968,24,"KIRC"
"510","KEGG_PATHWAYS_IN_CANCER",0.996551682121142,0.996551682121142,0.194011255076223,0.450599147102091,81785,18,"KIRC"
"511","KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.655850562607394,0.80793185248737,0.320469174355111,0.900785312210201,59160,57,"BLCA"
"512","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.516213300017037,0.756519491404278,-0.294617307563838,-0.959045024558421,9089,28,"BLCA"
"513","KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.614090029220659,0.77906944005606,0.365656201890893,0.908326383667888,49806,25,"BLCA"
"514","KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.173714922218144,0.405192767990505,0.521277032900719,1.2533955193272,13723,21,"BLCA"
"515","KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.476302588613885,0.736861474038382,0.384656718918353,1.00539120064764,40258,34,"BLCA"
"516","KEGG_GALACTOSE_METABOLISM",0.985210982623518,0.997768321934941,0.218411981468799,0.546471056794,80340,26,"BLCA"
"517","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.393643279369138,0.692516889529591,0.443172410387183,1.06559521791654,31098,21,"BLCA"
"518","KEGG_FATTY_ACID_METABOLISM",0.598015662177458,0.77906944005606,0.345436791445586,0.929264857302107,51774,41,"BLCA"
"519","KEGG_STEROID_BIOSYNTHESIS",0.255243288590604,0.542391988255034,-0.408885279786714,-1.14701993347879,6084,16,"BLCA"
"520","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.11982353404585,0.363750014067758,0.580877981466624,1.32355080556794,9125,16,"BLCA"
"521","KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.000349205276379079,0.00494707474870362,0.619995856909471,1.71393401973846,30,50,"BLCA"
"522","KEGG_OXIDATIVE_PHOSPHORYLATION",1.0347360905601e-05,0.000450006882458202,0.577651255428843,1.74144874057493,0,118,"BLCA"
"523","KEGG_PURINE_METABOLISM",0.137324780232834,0.402183238072119,-0.26865244911904,-1.13263456117379,577,104,"BLCA"
"524","KEGG_PYRIMIDINE_METABOLISM",0.0193249621515718,0.102663861430225,-0.392488025314427,-1.45891007508395,216,50,"BLCA"
"525","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.815390483455707,0.936597176942366,0.297101144823326,0.769399839580023,68407,32,"BLCA"
"526","KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.457376911342534,0.736861474038382,0.396908693158159,1.01720531352471,38077,30,"BLCA"
"527","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.148008222679038,0.402183238072119,-0.381730900344253,-1.23224957890897,2663,27,"BLCA"
"528","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.906135937086207,0.997768321934941,0.259804588927357,0.701273617762116,78696,42,"BLCA"
"529","KEGG_LYSINE_DEGRADATION",0.146454698930782,0.402183238072119,-0.343141854591406,-1.20226087615321,2081,38,"BLCA"
"530","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.547264407007784,0.762581550748551,0.346866261327422,0.963722068517838,48792,52,"BLCA"
"531","KEGG_HISTIDINE_METABOLISM",0.391415515866486,0.692516889529591,0.443819120490463,1.06715021361862,30922,21,"BLCA"
"532","KEGG_TYROSINE_METABOLISM",0.112938856952824,0.355548253370003,0.50026950664082,1.30148460026711,9508,33,"BLCA"
"533","KEGG_PHENYLALANINE_METABOLISM",0.631627320711116,0.789534150888895,0.391067949091401,0.891062005388593,48105,16,"BLCA"
"534","KEGG_TRYPTOPHAN_METABOLISM",0.981715080637555,0.997768321934941,0.219709510286218,0.576810245549267,83272,35,"BLCA"
"535","KEGG_BETA_ALANINE_METABOLISM",0.08265715123668,0.326415543597314,-0.444105705874985,-1.36315040436217,1690,22,"BLCA"
"536","KEGG_GLUTATHIONE_METABOLISM",0.0141099339636087,0.0799562924604494,0.588794560722699,1.5317884526826,1187,33,"BLCA"
"537","KEGG_STARCH_AND_SUCROSE_METABOLISM",0.486416280045827,0.738310425069559,0.364278427580053,0.999121018829481,42880,47,"BLCA"
"538","KEGG_O_GLYCAN_BIOSYNTHESIS",0.16246513069532,0.404209229505672,-0.389731732343163,-1.22247281069577,3144,24,"BLCA"
"539","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.754860999517917,0.903422759287734,0.305242902246132,0.826854696930451,65764,43,"BLCA"
"540","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.0049612834422961,0.0351991442405559,-0.601025408329363,-1.79526341629206,106,20,"BLCA"
"541","KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0927661880249255,0.326415543597314,-0.413209091103914,-1.32317873542469,1711,26,"BLCA"
"542","KEGG_GLYCEROLIPID_METABOLISM",0.59800524336031,0.77906944005606,0.3410099931222,0.929895280744935,52462,45,"BLCA"
"543","KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.926776154613919,0.997768321934941,-0.208434750405611,-0.777794835156541,10213,51,"BLCA"
