"pathway","pval","padj","ES","NES","nMoreExtreme","size","cancer_type"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.159187885210698,0.422355587057343,-0.475254587208183,-1.27341130320843,5707,16,"OV"
"KEGG_RIBOFLAVIN_METABOLISM",0.257058227453426,0.527538875598086,0.48904079490016,1.17743879119566,16488,16,"OV"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.329723753559096,0.53897152024083,0.430456314124908,1.10261535018769,21770,21,"OV"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.809930625925637,0.894079262385444,0.311720541235995,0.750513783494685,51952,16,"OV"
"KEGG_RETINOL_METABOLISM",0.504784336817312,0.681058232213834,-0.275002113752862,-0.971130684030319,13715,51,"OV"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.0454379748312116,0.203275150560684,0.525569476962734,1.44916740153461,3115,30,"OV"
"KEGG_NITROGEN_METABOLISM",0.267942583732057,0.527538875598086,-0.383077919979104,-1.12795536554399,8959,23,"OV"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.17661581749469,0.441539543736724,0.400773591868574,1.21175716345135,12804,49,"OV"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.0121470662665847,0.10325006326597,-0.44134144981545,-1.53798584133373,335,48,"OV"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0756177808890445,0.238055976872918,0.455510479775455,1.35108922712436,5400,44,"OV"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.884170351971891,0.927833085402601,0.272943855021305,0.699146636744569,58379,21,"OV"
"KEGG_ABC_TRANSPORTERS",0.310316985645933,0.527538875598086,-0.370991842714808,-1.09236846536612,10376,23,"OV"
"KEGG_PPAR_SIGNALING_PATHWAY",0.82315420852962,0.897027022115612,0.262408679835879,0.784972138423218,59234,46,"OV"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.705598660973915,0.821587481955928,0.293346733273955,0.851588836460183,49743,39,"OV"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.356537352092777,0.571805187318604,-0.369586524028786,-1.061790084917,12112,21,"OV"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.987748339946825,0.996938015503021,0.198714219779169,0.624403838224346,73929,62,"OV"
"KEGG_LYSOSOME",0.0136828679956747,0.10573125269385,0.513921172352483,1.54295402306063,986,47,"OV"
"KEGG_PEROXISOME",0.996938015503021,0.996938015503021,0.182622809898388,0.552168362870961,72279,49,"OV"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.451112810057764,0.628599817293606,0.345772675632057,1.00830248733112,31862,40,"OV"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.00321957501609787,0.052350941135775,-0.54798026071957,-1.74948801790382,99,32,"OV"
"KEGG_VEGF_SIGNALING_PATHWAY",0.128934136197157,0.353529083121237,-0.41455821224163,-1.27092373685937,4153,27,"OV"
"KEGG_GAP_JUNCTION",0.285160498647405,0.527538875598086,-0.420853191688498,-1.12764658293076,10224,16,"OV"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.121898955755417,0.345380374640349,-0.435457189566242,-1.29655497980487,4038,24,"OV"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.617240056650537,0.783065743511875,0.333019745093768,0.899163072384861,41838,27,"OV"
"KEGG_LONG_TERM_DEPRESSION",0.0523047035968682,0.22229499028669,-0.508263881146734,-1.46019812530015,1776,21,"OV"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.300459895549146,0.527538875598086,0.472398420850835,1.1373697887983,19272,16,"OV"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.111397986713469,0.326511340367065,0.470389886996422,1.31371715582181,7679,32,"OV"
"KEGG_GNRH_SIGNALING_PATHWAY",3.12265800649513e-05,0.00265425930552086,-0.69460917243982,-2.1486529687734,0,28,"OV"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.237633757318797,0.527538875598086,-0.416734631609948,-1.16775861364737,8238,19,"OV"
"KEGG_MELANOGENESIS",0.0721198092422679,0.235776299445876,-0.535168685316125,-1.43394692307562,2585,16,"OV"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.306415153168602,0.527538875598086,0.470193044886668,1.13206001661475,19654,16,"OV"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.418,0.612586206896552,0.425365852586281,1.03849372520112,26960,17,"OV"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.379949788885085,0.59806911213393,-0.378676437771207,-1.04728189402733,13317,18,"OV"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.594876517118532,0.766128847804169,0.352543254056638,0.911757548849136,39406,22,"OV"
"KEGG_ALZHEIMERS_DISEASE",0.00436603403724494,0.0530161275951172,0.470699972450349,1.55697112120611,342,88,"OV"
"KEGG_PARKINSONS_DISEASE",0.0173000781781959,0.113115895780511,0.431550402058499,1.44012363808212,1371,94,"OV"
"KEGG_HUNTINGTONS_DISEASE",0.00369536055076059,0.052350941135775,0.47123583728817,1.56614929506929,291,91,"OV"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.450542822677925,0.628599817293606,0.371206595265351,1.00932142060647,30626,28,"OV"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.245005084644374,0.527538875598086,0.445647965429635,1.17411091148926,16382,24,"OV"
"KEGG_PATHWAYS_IN_CANCER",0.405819861431871,0.612586206896552,0.422830999629761,1.04614546013008,26357,18,"OV"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.107385030393733,0.396857721020317,0.405797834675924,1.27005913288238,5811,57,"LUSC"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.67825367266708,0.819035231939875,0.317573715808376,0.863134157222054,36057,28,"LUSC"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.546438573915676,0.744664948070999,0.354764573694459,0.940360931500905,28875,25,"LUSC"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.260092414763544,0.566868083459006,0.454809268000324,1.15851424550769,13677,21,"LUSC"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.0687978675476798,0.343989337738399,0.487879794263537,1.38089013023603,3664,34,"LUSC"
"KEGG_GALACTOSE_METABOLISM",0.574125160607664,0.762509978932054,0.345970753446786,0.924474118915149,30384,26,"LUSC"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.527638859837609,0.735234476822897,0.373956492659191,0.952561775732008,27747,21,"LUSC"
"KEGG_FATTY_ACID_METABOLISM",0.0144874499504887,0.233067783163858,-0.517824321099402,-1.55661345709954,672,41,"LUSC"
"KEGG_STEROID_BIOSYNTHESIS",0.193282423530399,0.527117387808523,-0.511253433182585,-1.24192249881629,9212,16,"LUSC"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.978643057944866,0.998767301038062,-0.224335982503954,-0.544950675893495,46647,16,"LUSC"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.127537412950067,0.433627204030227,0.410360933625265,1.25403981206427,6885,50,"LUSC"
"KEGG_OXIDATIVE_PHOSPHORYLATION",0.223249717189492,0.527117387808523,0.318178370263952,1.11756541161596,12432,118,"LUSC"
"KEGG_PURINE_METABOLISM",0.306124286460303,0.619537246407756,0.310343234243682,1.07187403388576,16999,104,"LUSC"
"KEGG_PYRIMIDINE_METABOLISM",0.00155578604237665,0.132241813602015,0.564306295020368,1.72448813268431,83,50,"LUSC"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.022556249882715,0.239345879672855,0.549619932500349,1.53691511671488,1201,32,"LUSC"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.67163252638113,0.819035231939875,0.315170012834879,0.868981106372414,35705,30,"LUSC"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.140677742367384,0.447282570271389,0.473902656612079,1.27714618507376,7459,27,"LUSC"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.200586851927765,0.527117387808523,-0.390302708223198,-1.17865374763872,9296,42,"LUSC"
"KEGG_LYSINE_DEGRADATION",0.727824011354106,0.836014067095933,-0.286594298744006,-0.848486860679237,33845,38,"LUSC"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.221025156883434,0.527117387808523,0.37506186007223,1.15398555043519,11939,52,"LUSC"
"KEGG_HISTIDINE_METABOLISM",0.248196735141519,0.566868083459006,-0.450507900120645,-1.16886815964193,11767,21,"LUSC"
"KEGG_TYROSINE_METABOLISM",0.126027221366204,0.433627204030227,-0.445846060397068,-1.28199143038431,5888,33,"LUSC"
"KEGG_PHENYLALANINE_METABOLISM",0.505216294711098,0.732146213797192,0.404093886985503,0.966766755901856,26440,16,"LUSC"
"KEGG_TRYPTOPHAN_METABOLISM",0.428155740782458,0.661695235754709,0.357086811420919,1.01663392569654,22806,35,"LUSC"
"KEGG_BETA_ALANINE_METABOLISM",0.70214742709939,0.819035231939875,-0.320550857744351,-0.840984840607171,33252,22,"LUSC"
"KEGG_GLUTATHIONE_METABOLISM",0.0365844502008484,0.282698024279283,0.52274544109963,1.47104469131326,1948,33,"LUSC"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.380715003162085,0.661243748962452,0.345592302921002,1.04297023892089,20467,47,"LUSC"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.183386617733301,0.527117387808523,0.468083809198571,1.23007486165335,9693,24,"LUSC"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.256567197499628,0.566868083459006,0.382137739810986,1.13462946068146,13790,43,"LUSC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.0253425049065376,0.239345879672855,0.618976985829242,1.55905468950754,1329,20,"LUSC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.0589146700929635,0.326375314158056,0.533586104500294,1.42580417248809,3117,26,"LUSC"
"KEGG_GLYCEROLIPID_METABOLISM",0.795670116457447,0.878337141543934,-0.266831061024622,-0.817098861210049,36825,45,"LUSC"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.211692802923201,0.527117387808523,-0.37001116155086,-1.15905718356918,9732,51,"LUSC"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.992671975601491,0.998767301038062,-0.196743115200268,-0.521300746902219,46869,23,"LUSC"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.411158516573679,0.661243748962452,-0.316703642118557,-1.01909383523755,18791,59,"LUSC"
"KEGG_ETHER_LIPID_METABOLISM",0.332268913914292,0.64188312915261,0.407663904669115,1.08932539912064,17584,26,"LUSC"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.551928137982035,0.744664948070999,-0.301875333239595,-0.945622213306119,25375,51,"LUSC"
"KEGG_LINOLEIC_ACID_METABOLISM",0.508156676154467,0.732146213797192,-0.352913429788526,-0.962401419446504,23922,26,"LUSC"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.375928334662023,0.661243748962452,-0.438217629338215,-1.06450597283071,17918,16,"LUSC"
"KEGG_SPHINGOLIPID_METABOLISM",0.959999251623043,0.99512117546291,0.228490420083426,0.664864555701924,51310,39,"LUSC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.21037393081523,0.527117387808523,0.452391619216664,1.19913721942307,11116,25,"LUSC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.403410521016864,0.661243748962452,-0.436728659146964,-1.04377204614913,19232,15,"LUSC"
"KEGG_PYRUVATE_METABOLISM",0.284648302260069,0.592407099842746,-0.375255673487375,-1.11097642118059,13236,38,"LUSC"
"KEGG_PROPANOATE_METABOLISM",0.0590960524349367,0.326375314158056,-0.502071998372528,-1.41374578098198,2767,30,"LUSC"
"KEGG_BUTANOATE_METABOLISM",0.817202919958042,0.89054164354402,-0.275674728786722,-0.787039158392281,38173,32,"LUSC"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.179876184653011,0.527117387808523,0.525632599675705,1.25753974398274,9413,16,"LUSC"
"KEGG_RIBOFLAVIN_METABOLISM",0.678767960868236,0.819035231939875,0.35479878424741,0.848831622283601,35523,16,"LUSC"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.412120405407975,0.661243748962452,0.40539707695733,1.03264889655219,21672,21,"LUSC"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.601306939773769,0.78632445970416,0.376398840210351,0.900508266506978,31469,16,"LUSC"
"KEGG_RETINOL_METABOLISM",0.656262914065729,0.819035231939875,-0.285624774526522,-0.89471746023204,30172,51,"LUSC"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.370972292760002,0.661243748962452,0.383004277760149,1.05601252492175,19721,30,"LUSC"
"KEGG_NITROGEN_METABOLISM",0.482802439850898,0.732146213797192,-0.369151672597295,-0.978123389218913,22795,23,"LUSC"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.0448085201128099,0.317393684132403,0.461074918978004,1.40334680101079,2414,49,"LUSC"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.420686835650041,0.661695235754709,0.335808149926981,1.01803059812009,22637,48,"LUSC"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0176935111375996,0.233067783163858,0.510790982767149,1.52323557163775,949,44,"LUSC"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.0996119289661282,0.396857721020317,-0.523323929259341,-1.3577934547344,4722,21,"LUSC"
"KEGG_ABC_TRANSPORTERS",0.0890164351067435,0.378556600898911,-0.517672755187191,-1.37165254120996,4202,23,"LUSC"
"KEGG_PPAR_SIGNALING_PATHWAY",0.0156685011330528,0.233067783163858,-0.499468097581751,-1.53629955327903,725,46,"LUSC"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.0614353532532812,0.326375314158056,-0.464188174011514,-1.38186483985707,2859,39,"LUSC"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.106993714936517,0.396857721020317,-0.5180851959816,-1.34420126573267,5072,21,"LUSC"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.382257782441413,0.661243748962452,-0.318591322914376,-1.03531009682913,17485,62,"LUSC"
"KEGG_LYSOSOME",0.998767301038062,0.998767301038062,-0.171637772304885,-0.530059922159967,46182,47,"LUSC"
"KEGG_PEROXISOME",0.516809092092136,0.732146213797192,-0.309757633974647,-0.963605748147206,23827,49,"LUSC"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.95109294207687,0.99512117546291,0.232672775260762,0.680791744886903,50950,40,"LUSC"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.0301200950484876,0.256020807912144,-0.525582659675335,-1.50051524837621,1406,32,"LUSC"
"KEGG_VEGF_SIGNALING_PATHWAY",0.782194648211356,0.874822961815332,0.295817939051114,0.797215941004465,41478,27,"LUSC"
"KEGG_GAP_JUNCTION",0.0141400579029077,0.233067783163858,-0.674023507107503,-1.63731899656295,673,16,"LUSC"
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",0.703406728607187,0.819035231939875,-0.315293810198094,-0.843613446943038,33159,24,"LUSC"
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",0.285749306982972,0.592407099842746,0.417954208431721,1.12636765248404,15152,27,"LUSC"
"KEGG_LONG_TERM_DEPRESSION",0.315117897667356,0.622907472133145,-0.426512990019537,-1.10661201185152,14940,21,"LUSC"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.373305920362523,0.661243748962452,-0.439185559589952,-1.06685724184701,17793,16,"LUSC"
"KEGG_INSULIN_SIGNALING_PATHWAY",0.412304925823647,0.661243748962452,-0.358506430550144,-1.02352000352089,19259,32,"LUSC"
"KEGG_GNRH_SIGNALING_PATHWAY",0.193364503939025,0.527117387808523,-0.436569402139727,-1.21002158522311,9056,28,"LUSC"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",0.0834052222946956,0.378556600898911,-0.550946978524266,-1.39576079244537,3963,19,"LUSC"
"KEGG_MELANOGENESIS",0.00662946334913775,0.233067783163858,-0.70199421112586,-1.70526464616355,315,16,"LUSC"
"KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.696040966065423,0.819035231939875,0.34971759070495,0.836675217162509,36427,16,"LUSC"
"KEGG_TYPE_II_DIABETES_MELLITUS",0.745795492768248,0.845234891804014,-0.32621865136799,-0.803922404415622,35475,17,"LUSC"
"KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.939929254221586,0.99512117546291,-0.253757650655601,-0.633993311356472,44640,18,"LUSC"
"KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION",0.0191938174370236,0.233067783163858,-0.606476516634435,-1.5911283478161,908,22,"LUSC"
"KEGG_ALZHEIMERS_DISEASE",0.142077992909735,0.447282570271389,0.356850906839674,1.2006318058568,7814,88,"LUSC"
"KEGG_PARKINSONS_DISEASE",0.639761243854206,0.819035231939875,0.269522884995449,0.916060544898547,35262,94,"LUSC"
"KEGG_HUNTINGTONS_DISEASE",0.0569658205076954,0.326375314158056,0.388144391177309,1.312621707889,3134,91,"LUSC"
"KEGG_VIBRIO_CHOLERAE_INFECTION",0.513119409039476,0.732146213797192,-0.34611517186533,-0.959313288740773,24033,28,"LUSC"
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.947087644955638,0.99512117546291,0.245570179929333,0.645332522011284,50063,24,"LUSC"
"KEGG_PATHWAYS_IN_CANCER",0.089072141387979,0.378556600898911,0.564704038635808,1.38822410145743,4676,18,"LUSC"
"KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.135510779819303,0.235069720094709,-0.414260376860598,-1.24526204148774,11143,57,"KIRC"
"KEGG_CITRATE_CYCLE_TCA_CYCLE",0.000621232949138205,0.00754354295382105,-0.662199381968172,-1.76038578460721,46,28,"KIRC"
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.409280500521376,0.543575664754953,-0.402649938547956,-1.04701635791071,30614,25,"KIRC"
"KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS",0.965366198715856,0.965366198715856,-0.235577276217649,-0.590730221102916,70965,21,"KIRC"
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",0.37431718061674,0.529330245939024,0.315927137491164,1.03845744656338,8496,34,"KIRC"
"KEGG_GALACTOSE_METABOLISM",0.222431027588964,0.350122913797444,0.377010186730832,1.16463688042907,5562,26,"KIRC"
"KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.444458047665687,0.563941906758019,-0.408372513571704,-1.02402909613271,32672,21,"KIRC"
"KEGG_FATTY_ACID_METABOLISM",0.000823650164096456,0.00842846341675033,-0.605374168122871,-1.7249822681692,64,41,"KIRC"
"KEGG_STEROID_BIOSYNTHESIS",0.110155386788626,0.217749020396122,-0.565532452719903,-1.33699391190049,7875,16,"KIRC"
"KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS",0.629407404299361,0.732871635143091,-0.377881069362727,-0.893361091358345,45001,16,"KIRC"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",0.497990875483735,0.613467020523442,-0.33450172074558,-0.985066925725912,40277,50,"KIRC"
"KEGG_OXIDATIVE_PHOSPHORYLATION",1.11230993404002e-05,0.000245219659115824,-0.619925551996029,-2.0453895396313,0,118,"KIRC"
"KEGG_PURINE_METABOLISM",0.0366072190459937,0.0889032462545561,0.317050163266049,1.29217285344254,428,104,"KIRC"
"KEGG_PYRIMIDINE_METABOLISM",0.244913968934679,0.378503406535413,0.311512516582557,1.11322173355942,4682,50,"KIRC"
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.295500117184448,0.448526963583538,-0.41292032498569,-1.12592670235066,22694,32,"KIRC"
"KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",0.0194961952243506,0.0591848783596356,-0.562004339851135,-1.51408912945583,1485,30,"KIRC"
"KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.923794609085721,0.965366198715856,-0.253491339217025,-0.669125555537112,69606,27,"KIRC"
"KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",2.52745447422628e-05,0.000429667260618468,-0.655753891907699,-1.87580997794377,1,42,"KIRC"
"KEGG_LYSINE_DEGRADATION",0.0456513686469363,0.107787953749711,-0.501692313356647,-1.41079439983893,3573,38,"KIRC"
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0213271308671146,0.0625105559898187,-0.494823796126039,-1.46617909094112,1732,52,"KIRC"
"KEGG_HISTIDINE_METABOLISM",0.360947872456198,0.520009646758929,-0.43292034363698,-1.08558488502238,26533,21,"KIRC"
"KEGG_TYROSINE_METABOLISM",0.034487234401568,0.0862180860039199,-0.529701542217981,-1.45245985327278,2656,33,"KIRC"
"KEGG_PHENYLALANINE_METABOLISM",0.128015776444426,0.228258136570419,-0.554853064079558,-1.31174641721422,9152,16,"KIRC"
"KEGG_TRYPTOPHAN_METABOLISM",0.444518914738674,0.563941906758019,-0.367846121554458,-1.01948878888007,34487,35,"KIRC"
"KEGG_BETA_ALANINE_METABOLISM",0.126338620035245,0.228258136570419,-0.515114943342829,-1.30416937506199,9319,22,"KIRC"
"KEGG_GLUTATHIONE_METABOLISM",0.849356852666693,0.925581185598319,-0.273661126590544,-0.750388224489242,65436,33,"KIRC"
"KEGG_STARCH_AND_SUCROSE_METABOLISM",0.00924802910855064,0.0314432989690722,0.446493165463953,1.57477740396056,182,47,"KIRC"
"KEGG_O_GLYCAN_BIOSYNTHESIS",0.562038952421841,0.66351820772023,0.306927761824686,0.930088229425932,14399,24,"KIRC"
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.15206298294212,0.253438304903533,0.348424291748059,1.20506490583459,3128,43,"KIRC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE",0.00118990071765887,0.00842846341675033,0.67503083871125,1.95246204471867,31,20,"KIRC"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.956355344570088,0.965366198715856,-0.237993308944708,-0.623282467209136,71718,26,"KIRC"
"KEGG_GLYCEROLIPID_METABOLISM",0.949917301523657,0.965366198715856,-0.230790256920946,-0.668142067082249,75810,45,"KIRC"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.519574357899409,0.623967162743732,-0.329247867871288,-0.972727647798431,42137,51,"KIRC"
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.379930347452823,0.529330245939024,-0.418697389896476,-1.07008539069532,28145,23,"KIRC"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.342943767519021,0.502590004122703,0.284144831663064,1.04821597015395,5994,59,"KIRC"
"KEGG_ETHER_LIPID_METABOLISM",0.126069572171132,0.228258136570419,0.414345327030735,1.2799703193112,3152,26,"KIRC"
"KEGG_ARACHIDONIC_ACID_METABOLISM",0.119729114861648,0.228258136570419,0.342832200111131,1.22957851609376,2262,51,"KIRC"
"KEGG_LINOLEIC_ACID_METABOLISM",0.00431827269092363,0.0166842353967504,0.576292959190612,1.78024906972654,107,26,"KIRC"
"KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.128898712416237,0.228258136570419,0.483830391158172,1.32108564676261,3673,16,"KIRC"
"KEGG_SPHINGOLIPID_METABOLISM",0.965077301520539,0.965366198715856,-0.224666034257169,-0.634319581919197,75718,39,"KIRC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.888117964760301,0.955569962083868,-0.269880346747428,-0.701773701350052,66432,25,"KIRC"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",0.395412305247521,0.533492792794275,0.386067798406909,1.03741702537489,11445,15,"KIRC"
"KEGG_PYRUVATE_METABOLISM",0.00302724520686176,0.0142887931034483,-0.586265491621604,-1.64862018089283,236,38,"KIRC"
"KEGG_PROPANOATE_METABOLISM",0.00102335345053792,0.00842846341675033,-0.643119816051934,-1.7326213578347,77,30,"KIRC"
"KEGG_BUTANOATE_METABOLISM",0.00139319288560194,0.00853094838497438,-0.629353006666293,-1.7160825285963,106,32,"KIRC"
"KEGG_ONE_CARBON_POOL_BY_FOLATE",0.837969761814851,0.92503155525016,-0.308876489666422,-0.730225090049317,59913,16,"KIRC"
"KEGG_RIBOFLAVIN_METABOLISM",0.386099708802582,0.529330245939024,0.381825347481769,1.04256366558712,11004,16,"KIRC"
"KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.175877689694224,0.282624530837742,0.419398787074858,1.22734517348566,4658,21,"KIRC"
"KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",0.108830649405326,0.217749020396122,0.497256845458876,1.3577462129191,3101,16,"KIRC"
"KEGG_RETINOL_METABOLISM",0.176224707463533,0.282624530837742,-0.409655695501403,-1.21028398351872,14291,51,"KIRC"
"KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM",0.066520898158271,0.152818279552785,0.431593103230514,1.37930483122492,1581,30,"KIRC"
"KEGG_NITROGEN_METABOLISM",0.497286790313436,0.613467020523442,-0.385698552668986,-0.985748648983605,36839,23,"KIRC"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.817005614008997,0.92503155525016,-0.269654834342008,-0.791647633222041,65924,49,"KIRC"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.83425283928527,0.92503155525016,-0.266041609293724,-0.778509304213935,67138,48,"KIRC"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.0308475738138373,0.0833997285174693,0.413385501052238,1.43733597484032,629,44,"KIRC"
"KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.7762270105561,0.891612106719844,-0.314924312854038,-0.78969971955645,57061,21,"KIRC"
"KEGG_ABC_TRANSPORTERS",0.150231481481481,0.253438304903533,0.418776933875606,1.25489927022626,3893,23,"KIRC"
"KEGG_PPAR_SIGNALING_PATHWAY",0.443393164740245,0.563941906758019,-0.350077396774212,-1.01761502414246,35521,46,"KIRC"
"KEGG_CALCIUM_SIGNALING_PATHWAY",0.0274799238731839,0.0778597843073543,0.434363621125486,1.4715862734962,591,39,"KIRC"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.000981502453756134,0.00842846341675033,0.671644227351602,1.96552619164433,25,21,"KIRC"
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM",0.0313975448536355,0.0833997285174693,0.371414031461218,1.38233257067357,531,62,"KIRC"
"KEGG_LYSOSOME",0.900665719201137,0.956957326651208,-0.248601192866776,-0.724797700958757,72245,47,"KIRC"
"KEGG_PEROXISOME",0.00857592544397764,0.0303730692807542,-0.527854689230494,-1.54966595141579,691,49,"KIRC"
"KEGG_CARDIAC_MUSCLE_CONTRACTION",0.00326461135881509,0.0142887931034483,-0.576223934853689,-1.63471013509975,256,40,"KIRC"
